"UF","Ano","Mes","Qtde_Focos","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
23,2013,4,7,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
24,2013,4,8,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
25,2013,4,7,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
26,2013,4,8,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
27,2013,4,20,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
28,2013,4,14,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
29,2013,4,125,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
31,2013,4,80,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
32,2013,4,19,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
33,2013,4,4,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
35,2013,4,172,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
41,2013,4,137,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
42,2013,4,105,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
43,2013,4,98,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
50,2013,4,93,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
51,2013,4,411,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
52,2013,4,61,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
53,2013,4,0,NA,NA,NA,NA,NA,NA,4.012008,3.08,NA,NA,NA,NA,1.6691219,1.281377169,13.62,10.19533575
11,2013,5,19,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
12,2013,5,11,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
13,2013,5,21,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
14,2013,5,6,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
15,2013,5,74,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
16,2013,5,1,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
17,2013,5,411,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
21,2013,5,132,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
22,2013,5,49,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
23,2013,5,9,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
24,2013,5,2,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
25,2013,5,4,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
26,2013,5,9,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
27,2013,5,2,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
28,2013,5,2,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
29,2013,5,176,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
31,2013,5,182,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
32,2013,5,13,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
33,2013,5,14,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
35,2013,5,170,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
41,2013,5,134,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
42,2013,5,98,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
43,2013,5,58,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
50,2013,5,96,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
51,2013,5,962,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
52,2013,5,187,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
53,2013,5,2,NA,NA,NA,NA,NA,NA,5.075979773,3.91,NA,NA,NA,NA,1.570626739,1.209845355,14,10.78412493
11,2013,6,32,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
12,2013,6,19,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
13,2013,6,81,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
14,2013,6,6,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
15,2013,6,323,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
16,2013,6,6,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
17,2013,6,895,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
21,2013,6,603,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
22,2013,6,272,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
23,2013,6,12,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
24,2013,6,2,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
25,2013,6,3,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
26,2013,6,14,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
27,2013,6,2,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
28,2013,6,1,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
29,2013,6,228,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
31,2013,6,191,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
32,2013,6,24,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
33,2013,6,21,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
35,2013,6,70,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
41,2013,6,97,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
42,2013,6,81,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
43,2013,6,41,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
50,2013,6,46,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
51,2013,6,1388,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
52,2013,6,202,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
53,2013,6,5,NA,NA,NA,NA,NA,NA,5.47333125,4.15,NA,NA,NA,NA,1.50248,1.139213345,14,10.78412493
11,2013,7,159,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
12,2013,7,98,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
13,2013,7,359,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
14,2013,7,4,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
15,2013,7,793,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
16,2013,7,1,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
17,2013,7,1398,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
21,2013,7,1332,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
22,2013,7,371,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
23,2013,7,8,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
24,2013,7,0,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
25,2013,7,1,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
26,2013,7,7,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
27,2013,7,1,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
28,2013,7,0,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
29,2013,7,378,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
31,2013,7,512,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
32,2013,7,29,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
33,2013,7,60,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
35,2013,7,243,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
41,2013,7,311,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
42,2013,7,215,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
43,2013,7,196,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
50,2013,7,226,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
51,2013,7,1711,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
52,2013,7,356,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
53,2013,7,25,NA,NA,NA,NA,NA,NA,5.624456087,4.3,NA,NA,NA,NA,1.695125435,1.295954534,14,10.78412493
11,2013,8,1102,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
12,2013,8,1045,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
13,2013,8,1981,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
14,2013,8,4,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
15,2013,8,3173,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
16,2013,8,18,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
17,2013,8,1805,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
21,2013,8,2374,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
22,2013,8,1033,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
23,2013,8,36,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
24,2013,8,3,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
25,2013,8,3,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
26,2013,8,14,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
27,2013,8,0,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
28,2013,8,0,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
29,2013,8,602,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
31,2013,8,933,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
32,2013,8,58,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
33,2013,8,83,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
35,2013,8,602,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
41,2013,8,701,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
42,2013,8,454,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
43,2013,8,372,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
50,2013,8,715,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
51,2013,8,3739,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
52,2013,8,527,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
53,2013,8,33,NA,NA,NA,NA,NA,NA,6.069132,4.56,NA,NA,NA,NA,3.366994886,2.529768125,12.22,9.181411774
11,2013,9,2472,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
12,2013,9,3331,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
13,2013,9,2204,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
14,2013,9,39,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
15,2013,9,4363,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
16,2013,9,126,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
17,2013,9,2512,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
21,2013,9,4312,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
22,2013,9,2301,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
23,2013,9,177,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
24,2013,9,6,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
25,2013,9,21,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
26,2013,9,136,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
27,2013,9,5,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
28,2013,9,1,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
29,2013,9,2617,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
31,2013,9,1618,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
32,2013,9,28,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
33,2013,9,118,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
35,2013,9,590,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
41,2013,9,545,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
42,2013,9,370,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
43,2013,9,356,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
50,2013,9,1088,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
51,2013,9,5915,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
52,2013,9,735,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
53,2013,9,33,NA,NA,NA,NA,NA,NA,6.687300286,5.01,NA,NA,NA,NA,3.656292857,2.73922606,12.22,9.181411774
11,2013,10,510,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
12,2013,10,318,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
13,2013,10,1235,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
14,2013,10,116,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
15,2013,10,5510,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
16,2013,10,560,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
17,2013,10,2194,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
21,2013,10,3221,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
22,2013,10,1241,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
23,2013,10,472,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
24,2013,10,63,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
25,2013,10,53,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
26,2013,10,157,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
27,2013,10,23,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
28,2013,10,3,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
29,2013,10,1866,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
31,2013,10,1157,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
32,2013,10,32,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
33,2013,10,37,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
35,2013,10,133,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
41,2013,10,238,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
42,2013,10,116,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
43,2013,10,113,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
50,2013,10,393,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
51,2013,10,1828,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
52,2013,10,567,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
53,2013,10,3,NA,NA,NA,NA,NA,NA,6.558414087,4.81,NA,NA,NA,NA,3.047467955,2.235040464,12.22,9.181411774
11,2013,11,103,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
12,2013,11,108,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
13,2013,11,258,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
14,2013,11,125,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
15,2013,11,3844,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
16,2013,11,613,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
17,2013,11,320,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
21,2013,11,2368,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
22,2013,11,590,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
23,2013,11,986,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
24,2013,11,71,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
25,2013,11,87,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
26,2013,11,102,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
27,2013,11,8,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
28,2013,11,6,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
29,2013,11,248,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
31,2013,11,244,NA,NA,NA,NA,NA,NA,5.855920667,4.34,NA,NA,NA,NA,3.388709811,2.511475379,11.48,8.508175373
