"Ano","CodIbge","Latitude","Longitude","AreaKm2","Desmatada","Incremento","Floresta","Nuvem","NaoObservado","NaoFloresta","Hidrografia","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2019,1301159,-3.30477,-59.55597,2641,578.8,11.8,726.4,0,0,707.8,628,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301209,-4.03545,-63.53466,58828,791.2,3.7,52939.8,1512.1,0,823.1,2761.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301308,-3.12907,-63.20401,18944,274.7,2.5,16479.7,19.6,0,729.2,1440.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301407,-7.04074,-70.12601,15608,394.2,3.7,14659.9,200.1,0,172.1,181.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301506,-7.61678,-70.19515,7793,332,14.2,7380.5,17.6,0,0.1,62.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301605,-2.54594,-66.9133,12392,106.5,0.7,9108.2,2210.7,0,154.1,812.5,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301654,-7.25158,-72.74345,7984,532.9,20,7237,0,0,206.9,7.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301704,-7.51084,-62.5992,33428,918.7,89.7,28445,163.8,0,3116.3,784.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301803,-7.14334,-71.42004,12595,257.8,8.2,12200.4,0,0,66.6,70.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301852,-3.08591,-60.66479,2229,497.1,0.8,618.7,676.5,0,132.9,303.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301902,-3.13511,-58.81276,8927,1804.2,14.1,4627.1,0.8,0,829.3,1665.6,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301951,-6.72683,-67.90389,26042,137,1,25591.4,21.8,0,3.3,288.5,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302009,-2.54458,-58.65656,4245,142.4,0.9,3774.6,0,0,155.6,172.4,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302108,-1.38598,-68.79404,57555,61.6,0.5,47061.6,8909,0,2.6,1520.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302207,-3.37471,-66.45025,19849,156.8,0.4,17611.3,1205.6,0,142.1,733.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302306,-4.50575,-68.24058,71756,270.5,12.2,67240.2,2986.2,0,97.6,1161.5,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302405,-8.38295,-65.70994,69672,5175.3,390.2,62255.9,1.6,0,1793.3,445.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302504,-3.27671,-60.71178,7381,819.4,4.9,3575,758,0,805.6,1423,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302553,-3.73889,-60.65552,4001,502.5,1.5,2715.3,389.8,0,106.3,287.1,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302603,-2.5729,-60.37242,11473,1269.1,6.1,6945.6,1707.5,0,3,1547.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302702,-6.78709,-61.11001,48689,2174.6,82,33956.4,7584.7,0,4146.5,826.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302801,-2.61234,-64.70305,17221,124.5,1.1,13837.2,808,0,604.6,1846.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1302900,-5.24148,-58.19462,40090,1448.8,16.2,35942.4,531.6,0,872.3,1294.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303007,-1.08094,-58.4439,14132,502.5,3,12084.2,93,0,344.4,1107.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303106,-4.02487,-58.58633,5625,446.2,6,4450.3,16.5,0,281,431,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303205,-1.51628,-61.51599,38114,128.1,4,35540.1,875.2,0,211.9,1358.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303304,-6.83379,-60.23604,41452,1710.1,232.4,35983.2,1395.9,0,1620.2,742.6,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303403,-2.78735,-56.68566,5958,990,3.5,1532.5,21.1,0,1133.2,2281.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303502,-7.76452,-68.19675,42877,295.5,10.7,42273.9,22.1,0,23.7,261.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303536,-0.65847,-60.17004,25568,787.2,9.7,17807.1,3550.8,0,1.1,3421.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303569,-2.50853,-59.60122,5838,589.2,3.8,5054.7,183.8,0,0,10.3,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303601,-0.25129,-64.98731,64130,223.9,3.4,58063.5,4263.5,0,950.8,628.3,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303700,-3.08079,-69.06723,12737,143.3,0.7,10648.5,1403.5,0,90.4,451.3,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303809,0.35952,-68.17017,112476,1218.8,7.7,88743.3,20541.9,0,489.7,1482.3,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303908,-4.73714,-69.52392,20467,187.5,3.1,18340.4,1265,0,86.3,587.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1303957,-1.89625,-58.81001,10776,224.7,2.6,9832.5,27.3,0,65.7,625.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304005,-2.85099,-58.49614,3758,441,1.6,2589.6,0,0,128.7,598.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304062,-4.02878,-69.69786,3343,167.5,2.2,3101.6,20.6,0,1.3,52,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304104,-5.93398,-65.97188,90962,376.8,23.5,86470.7,452,0,2161.1,1501.4,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304203,-4.41301,-65.57764,24186,691.7,7.9,22247.3,353.4,0,168.9,724.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304237,-2.57583,-67.47268,6619,94,0.2,5736.1,405.8,0,67.4,315.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304260,-3.20648,-65.43058,10448,272.6,2.6,9187.8,455.4,0,100.4,431.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304302,-1.24938,-58.78714,28012,347.2,1.3,21295.7,5299.7,0,423,646.4,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1304401,-2.8349,-57.83095,2915,97.6,0.4,127.4,0,0,1689.6,1000.4,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2020,1300029,-3.67425,-65.34586,6027,352.7,5.5,5502.5,6.2,0,38,127.6,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300060,-3.42104,-68.34925,4903,117.2,0.2,4332,17.7,0,222.5,213.6,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300086,-3.47332,-61.6709,2473,203,0.7,2014,2.4,0,34.6,219,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300102,-4.15477,-62.08065,5852,83.8,0.3,4649,43.9,0,640.6,434.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300144,-7.59202,-59.44152,54490,3170.7,260.1,50490.1,0,0,625,204.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300201,-5.67098,-71.72825,80005,249.3,1,79148.8,194.5,0,16.5,395.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300300,-3.83163,-59.45109,7636,1402.5,23,4753.3,0,0,464.3,1015.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300409,-0.14071,-63.18572,124163,223.1,1.3,100667.7,1712.2,0,17060.1,4499.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300508,-3.13292,-57.23915,5760,813.3,1.5,3582,0,0,408.6,956.1,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300607,-5.49767,-70.32124,9146,193.7,0.1,8747.1,0.4,0,0,204.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300631,-4.54242,-61.73805,17411,232.4,3.3,15505.4,214.3,0,886.1,572.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300680,-3.15669,-57.90464,2588,212,0.6,1117.5,0,0,852.8,405.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300706,-8.81858,-68.00168,22595,2918,147.6,19494.2,0.4,0,58.4,124,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300805,-5.33176,-59.23777,44452,579.5,12.3,41446.8,0.5,0,586.5,1838.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300839,-3.0546,-61.93934,9550,253.2,2.6,8616.6,70.7,0,181.9,427.6,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1300904,-7.45596,-63.90278,30278,1276.7,62.9,27716.2,0,0,988.3,296.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301001,-5.17242,-67.49476,26469,300.7,1.5,25755.4,0.3,0,12.7,399.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301100,-3.749,-60.14701,6127,1136.6,4.4,4564.9,27.9,0,80.7,316.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301159,-3.30477,-59.55597,2641,586,7.1,718.3,0.9,0,707.8,628,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301209,-4.03545,-63.53466,58828,795.2,4,53382.5,1065.4,0,823.1,2761.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301308,-3.12907,-63.20401,18944,276,1.3,16450.1,47.9,0,729.2,1440.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301407,-7.04074,-70.12601,15608,397.5,3.3,14856.7,0,0,172.1,181.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301506,-7.61678,-70.19515,7793,363.8,31.8,7365.2,1.1,0,0.1,62.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301605,-2.54594,-66.9133,12392,106.5,0,10631.6,687.3,0,154.1,812.5,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301654,-7.25158,-72.74345,7984,558.7,25.8,7193.8,17.4,0,206.9,7.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301704,-7.51084,-62.5992,33428,1028.3,109.5,28499.2,0,0,3116.3,784.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301803,-7.14334,-71.42004,12595,266.5,8.7,12191.7,0,0,66.6,70.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301852,-3.08591,-60.66479,2229,499.3,2.2,1272.7,20.3,0,132.9,303.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301902,-3.13511,-58.81276,8927,1814.5,10.3,4617.6,0,0,829.3,1665.6,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1301951,-6.72683,-67.90389,26042,138.3,1.3,25609.4,2.5,0,3.3,288.5,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302009,-2.54458,-58.65656,4245,142.6,0.2,3757.1,17.3,0,155.6,172.4,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302108,-1.38598,-68.79404,57555,63.9,2.3,50495,5473.3,0,2.6,1520.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302207,-3.37471,-66.45025,19849,157.6,0.8,18705.2,110.9,0,142.1,733.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302306,-4.50575,-68.24058,71756,278,7.5,70011.5,207.4,0,97.6,1161.5,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302405,-8.38295,-65.70994,69672,5566.9,391.6,61825,40.9,0,1793.3,445.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302504,-3.27671,-60.71178,7381,830.3,10.9,4237.4,84.7,0,805.6,1423,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302553,-3.73889,-60.65552,4001,504.5,2,3083.9,19.2,0,106.3,287.1,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302603,-2.5729,-60.37242,11473,1275.8,6.7,8576.7,69.7,0,3,1547.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302702,-6.78709,-61.11001,48689,2254.6,80,41451.5,9.6,0,4146.5,826.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302801,-2.61234,-64.70305,17221,125.3,0.9,14636.9,7.5,0,604.6,1846.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1302900,-5.24148,-58.19462,40090,1470.2,21.4,36424.7,27.9,0,872.3,1294.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303007,-1.08094,-58.4439,14132,506.3,3.8,11636,537.4,0,344.4,1107.9,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303106,-4.02487,-58.58633,5625,452.3,6.1,4460.7,0,0,281,431,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303205,-1.51628,-61.51599,38114,128.9,0.8,35181,1233.5,0,211.9,1358.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303304,-6.83379,-60.23604,41452,1821.2,111.1,37265.9,2.1,0,1620.2,742.6,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303403,-2.78735,-56.68566,5958,993,3,1546.8,3.8,0,1133.2,2281.2,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303502,-7.76452,-68.19675,42877,321,25.5,42263.7,6.8,0,23.7,261.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303536,-0.65847,-60.17004,25568,796.6,9.4,17710.5,3638,0,1.1,3421.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303569,-2.50853,-59.60122,5838,592.2,3,5173.4,62.1,0,0,10.3,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303601,-0.25129,-64.98731,64130,224.9,1.1,59778.8,2547.2,0,950.8,628.3,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303700,-3.08079,-69.06723,12737,146.5,3.1,11523,525.8,0,90.4,451.3,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303809,0.35952,-68.17017,112476,1225.3,6.6,102415.3,6863.4,0,489.7,1482.3,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303908,-4.73714,-69.52392,20467,191.2,3.7,19595,6.7,0,86.3,587.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1303957,-1.89625,-58.81001,10776,226,1.3,9796.3,62.2,0,65.7,625.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304005,-2.85099,-58.49614,3758,442.6,1.6,2582.9,5.1,0,128.7,598.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304062,-4.02878,-69.69786,3343,168.1,0.6,3082.7,38.9,0,1.3,52,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304104,-5.93398,-65.97188,90962,395.4,18.6,86700.8,203.3,0,2161.1,1501.4,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304203,-4.41301,-65.57764,24186,702.3,10.7,22438.4,151.7,0,168.9,724.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304237,-2.57583,-67.47268,6619,95.2,1.1,6047.3,93.4,0,67.4,315.7,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304260,-3.20648,-65.43058,10448,276.1,3.5,9639.7,0,0,100.4,431.8,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304302,-1.24938,-58.78714,28012,347.7,0.5,25662.1,932.8,0,423,646.4,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,1304401,-2.8349,-57.83095,2915,97.7,0.1,127.3,0,0,1689.6,1000.4,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2021,1300029,-3.67425,-65.34586,6027,360.2,7.5,5498.6,2.6,0,38,127.6,28.26,24.75896921,67.34656929,58.05,8.515335362,7.533173325,89.98941335,79.61,94.66114812,83.74289509,29.67133293,26.24903004,46.27493554,40.93756678,28.26,24.75896921
2021,1300060,-3.42104,-68.34925,4903,117.8,0.5,3980.2,368.9,0,222.5,213.6,28.26,24.75896921,67.34656929,58.05,8.515335362,7.533173325,89.98941335,79.61,94.66114812,83.74289509,29.67133293,26.24903004,46.27493554,40.93756678,28.26,24.75896921
2021,1300086,-3.47332,-61.6709,2473,204.7,1.7,1826.5,188.2,0,34.6,219,28.26,24.75896921,67.34656929,58.05,8.515335362,7.533173325,89.98941335,79.61,94.66114812,83.74289509,29.67133293,26.24903004,46.27493554,40.93756678,28.26,24.75896921
2021,1300102,-4.15477,-62.08065,5852,84.2,0.5,4143.8,548.7,0,640.6,434.7,28.26,24.75896921,67.34656929,58.05,8.515335362,7.533173325,89.98941335,79.61,94.66114812,83.74289509,29.67133293,26.24903004,46.27493554,40.93756678,28.26,24.75896921
2021,1300144,-7.59202,-59.44152,54490,3505.6,334.9,50080.2,75,0,625,204.2,28.26,24.75896921,67.34656929,58.05,8.515335362,7.533173325,89.98941335,79.61,94.66114812,83.74289509,29.67133293,26.24903004,46.27493554,40.93756678,28.26,24.75896921
2021,1300201,-5.67098,-71.72825,80005,251,1.7,75675.8,3665.8,0,16.5,395.9,28.26,24.75896921,67.34656929,58.05,8.515335362,7.533173325,89.98941335,79.61,94.66114812,83.74289509,29.67133293,26.24903004,46.27493554,40.93756678,28.26,24.75896921
