"Ano","UF","Pop_Idade_Trab","Pop_Forca_Trab","Pop_Ocup","Pop_Ocup_Trab_Form","Pop_Desoc","Pop_Forca_Trab_Pot","Pop_Subut","Tx_Particp","Nivel_Ocup","Tx_Form","Tx_Desoc","Tx_Compo_Subut","Rend_Med_Trab_Princ","Rend_Med_Todos_Trab","Rend_Hora_Med_Trab_Princ","Rend_Hora_Med_Todos_Trab","Total_1000_Pess_Ocup","Homens","Mulheres","Branca","PretaParda","X14a29","X30a49","X50a59","X60oumais","Sem_Instr_Fund_Incomp","Fund_Comp_Med_Incomp","Med_Comp_Sup_Incomp","Sup_Completo","Ate14h","De15a30h","De31a39h","De40a44h","De45a48h","X49ouMais","Rend_Dom_Percap_Medio","Rend_Dom_Percap_Mediano","Rend_Dom_Percap_Medio_H","Rend_Dom_Percap_Mediano_H","Rend_Dom_Percap_Medio_M","Rend_Dom_Percap_Mediano_M","Rend_Dom_Percap_Medio_Branca","Rend_Dom_Percap_Mediano_Branca","Rend_Dom_Percap_Medio_Parda","Rend_Dom_Percap_Mediano_Parda","Rend_Dom_Percap_Medio_Preta","Rend_Dom_Percap_Mediano_Preta","Rend_Dom_Percap_Medio_PretaParda","Rend_Dom_Percap_Mediano_PretaParda","Total_Pess","Sem_Rend","MaisdeZeroate1quarto","Maisde1quartoate1meio","Maisde1meioate1","Maisde1a2","Maisde2a3","Maisde3a5","Maisde5","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2017,27,2564,1236,1022,515,215,229,520,48.2,39.9,50.4,17.4,35.5,1428,1455,9.7,9.7,1022,60.4,39.6,23.9,75.4,29.9,52.1,13.4,4.6,39.9,14.3,32.9,12.9,3.9,24.2,3.4,52.9,8.9,6.7,698,442,710,441,688,442,933,518,626,421,655,390,628,417,3299,1.5,27.4,29.3,27.1,9.7,2.5,1.5,1,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,28,1765,1024,876,410,147,112,379,58,49.6,46.8,14.4,33.4,1646,1684,10.7,10.7,876,58.3,41.7,21.6,77.4,30.5,51.3,13.6,4.6,37.8,15.1,32.5,14.6,7.8,23.7,6.5,43,7.8,11.2,890,524,905,524,876,524,1252,731,790,501,828,516,793,502,2255,1.8,22.5,25.5,28.2,13.7,4.3,2.4,1.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,29,11582,6956,5799,2556,1158,1034,3123,60.1,50.1,44.1,16.6,39.1,1602,1712,11,10.8,5799,58.5,41.5,19.3,80,29.2,50.7,14.2,5.9,36.1,14.2,37.7,12,7.5,22.2,4.7,45.6,9.1,10.9,920,514,974,514,868,514,1483,617,802,459,744,518,787,482,14727,1.8,24,27.4,27,12.5,3.3,2,2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,31,16969,11129,9777,5975,1352,726,2807,65.6,57.6,61.1,12.1,23.7,1965,2047,12.2,12.2,9777,57.3,42.7,40.9,58.7,30.2,48.4,15.2,6.2,29.4,16.6,37.7,16.4,4.3,16.1,4.3,51.2,10.1,13.9,1307,863,1340,881,1274,849,1717,1047,1048,740,958,741,1032,740,20895,1.1,7.5,19.8,33,25,6.7,3.9,3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,32,3120,2060,1793,1069,267,92,445,66,57.5,59.6,13,20.7,2131,2205,13.3,13.3,1793,58.1,41.9,41,58.4,27,51.2,15.2,6.6,27.9,15.5,38.9,17.7,2.7,16.3,3,57.8,10.6,9.6,1272,811,1299,818,1245,801,1743,1044,988,695,912,657,975,691,3920,1.7,8.5,20.1,33,23.3,6.2,4.3,3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,33,14244,8834,7520,4960,1313,215,1751,62,52.8,66,14.9,19.3,2463,2524,15.6,15.6,7520,57.1,42.9,43.9,55.5,24,50,17.6,8.4,20.2,15.3,43.2,21.3,2.4,14.5,3.9,54.4,13.8,11,1541,960,1573,979,1510,943,2110,1185,1099,797,1105,776,1100,792,17042,1.9,5.9,16.3,31.3,25.9,8.2,6.1,4.5,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,35,36650,25103,21707,15079,3396,998,5502,68.5,59.2,69.5,13.5,21.1,2896,2977,17.2,17.3,21707,55.5,44.5,59.2,38.9,26.8,50.1,15.8,7.3,18.8,14.7,43.1,23.4,3.8,11.3,4.6,55.5,11.6,13.1,1798,1082,1833,1104,1765,1063,2174,1253,1156,839,1163,849,1157,843,45130,1.2,4.3,13.8,28.3,30.6,9.6,6,6.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,41,9051,6001,5466,3718,535,252,1042,66.3,60.4,68,8.9,16.7,2448,2515,14.8,14.8,5466,58,42,67.2,31.5,31.1,47.8,14.9,6.2,25.6,17.6,36.9,19.8,3.2,13.9,3.8,58.2,9.1,11.8,1540,1034,1547,1035,1534,1029,1753,1109,1074,841,1029,795,1069,835,11247,1,4.6,14.4,31.5,30.1,8.8,5.6,3.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,42,5721,3863,3577,2753,286,83,452,67.5,62.5,77,7.4,11.4,2486,2537,15.2,15.2,3577,56.4,43.6,83.1,16.5,32,48.8,14.2,5,22.2,19.1,39.1,19.5,2.9,12.3,2.7,62.7,6,13.4,1685,1253,1713,1275,1658,1238,1792,1338,1173,959,1207,948,1178,959,6971,0.9,2.2,8.6,26.6,39,12.5,7,3.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,43,9258,6120,5600,3950,520,202,1024,66.1,60.5,70.5,8.5,16.2,2463,2566,14.8,14.9,5600,55.7,44.3,80.9,18.8,27.8,46.7,17.4,8.1,26.5,18.7,37,17.9,3.6,14.4,3.4,56.3,7.3,15.1,1729,1121,1727,1130,1730,1114,1907,1250,1031,797,1096,822,1049,801,11259,0.7,3.8,11.8,28.8,32.7,10.6,7.4,4.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,50,2053,1390,1256,780,134,79,276,67.7,61.2,62.2,9.6,18.8,2221,2294,13.9,13.9,1256,57.7,42.3,44.5,54.6,30.3,48,14.3,7.5,30.5,16.6,34.9,18,4,14.7,3.7,49.6,14.7,13.4,1371,951,1401,975,1343,920,1694,1118,1114,795,1233,892,1127,803,2647,0.8,5.5,17.5,32.1,28,8,5,3.1,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,51,2602,1718,1568,959,151,67,261,66,60.2,61.2,8.8,14.6,2253,2307,13.6,13.6,1568,60.4,39.6,32.3,66.6,29.2,51.9,13.6,5.3,30.3,18,34.9,16.8,2.6,17.7,3,57.4,8.7,10.5,1321,934,1351,957,1291,915,1764,1110,1115,836,1071,812,1109,834,3346,1.1,5.9,16.5,33.9,28.6,7.1,4.3,2.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
